100
64.08 42.11
24.24 60.02
32.75 78.18
92.65 11.67
97.08 49.80
75.92 38.59
76.34 12.81
44.28 0.18
33.51 67.82
73.10 96.89
36.24 74.09
26.13 5.21
33.38 20.45
64.39 87.33
87.67 7.74
95.76 64.27
73.28 19.95
45.71 79.21
95.00 29.62
57.48 50.34
9.25 84.91
11.10 10.79
50.27 11.46
63.58 79.01
50.26 45.38
41.98 93.21
51.17 10.11
85.65 36.96
92.07 22.65
40.08 91.48
29.30 47.31
18.39 89.54
16.78 73.92
69.40 22.64
95.01 23.17
86.24 72.18
17.03 16.38
58.90 13.16
2.97 43.44
46.50 19.18
64.09 56.94
79.46 17.37
23.74 46.81
43.97 15.05
33.88 8.97
77.32 89.15
15.04 86.87
97.22 51.88
23.10 35.89
8.49 82.81
94.69 5.95
29.78 19.32
18.91 98.03
45.58 61.01
41.11 38.34
77.79 2.26
0.90 39.67
42.47 51.71
88.21 73.39
66.98 79.63
96.66 13.19
54.96 97.40
67.65 61.29
59.87 51.16
78.08 61.31
88.47 9.64
57.90 52.04
28.35 47.75
60.25 3.73
9.33 77.31
0.05 44.91
22.86 79.27
45.00 80.96
61.31 31.48
89.50 40.06
12.12 90.79
54.87 75.46
76.05 90.36
65.86 20.37
42.35 37.13
62.39 36.45
73.04 50.62
90.52 29.55
78.12 31.67
64.64 86.34
74.17 84.48
77.21 97.79
74.64 75.52
44.52 62.00
20.93 12.52
30.85 67.63
68.18 89.83
50.03 56.72
38.47 28.79
75.58 94.96
41.53 45.93
79.77 67.49
74.33 17.40
28.63 24.07
57.41 15.72
