70
94.51 13.95
65.66 17.57
38.96 18.56
59.69 20.82
44.67 42.68
90.11 61.09
7.25 37.78
65.66 76.37
7.04 27.23
56.76 9.94
51.21 27.90
92.86 61.83
59.71 81.02
93.40 47.08
69.05 91.68
46.81 61.09
88.29 13.61
35.81 64.18
1.05 25.37
11.40 78.04
31.08 84.77
93.21 3.01
80.93 16.05
79.10 60.55
94.23 96.97
30.37 59.75
88.97 98.89
86.58 29.72
95.64 34.99
9.96 42.37
47.80 93.81
53.49 42.29
21.55 11.08
59.43 4.64
47.11 52.81
89.21 97.40
82.19 72.47
48.08 4.43
95.85 59.78
57.50 69.32
59.09 39.70
95.54 13.46
56.69 11.48
44.67 64.52
45.20 89.03
72.84 29.74
74.06 57.30
84.34 54.69
74.44 80.49
91.13 26.21
32.24 13.30
98.22 34.26
2.54 25.70
23.20 32.74
91.28 57.68
42.27 4.37
19.63 20.77
8.89 44.30
79.42 40.54
54.45 59.96
78.60 38.52
92.82 10.05
70.66 43.55
17.73 91.25
26.16 11.28
18.56 47.85
45.03 20.21
3.30 4.39
86.75 61.09
82.49 98.16
