100
98.63 85.84
21.59 62.36
69.44 5.05
82.75 45.12
0.67 67.79
69.75 58.36
60.66 11.25
81.49 26.56
14.46 33.04
6.98 64.78
95.95 86.46
35.84 45.38
54.16 6.16
89.46 70.32
19.80 62.23
44.56 70.54
18.17 51.28
76.55 23.72
47.82 16.23
18.72 0.40
19.71 14.66
50.00 68.25
64.42 78.39
43.84 22.07
50.61 42.86
68.31 39.76
23.68 27.18
42.51 29.10
10.37 51.95
40.56 78.59
56.77 1.63
10.87 45.52
64.27 82.17
93.35 8.74
77.57 83.48
16.49 84.98
22.73 49.86
94.55 36.14
11.83 31.28
50.85 95.83
83.80 75.11
33.25 86.98
25.69 74.30
36.54 61.87
28.45 28.65
74.22 28.96
2.01 16.15
69.29 79.20
42.89 85.42
4.78 90.81
24.10 76.96
77.09 14.66
41.60 84.70
4.79 69.05
1.95 88.55
44.82 58.45
65.13 62.68
78.40 32.16
81.42 51.14
47.33 99.50
8.65 96.51
92.39 82.01
6.34 96.29
21.00 58.79
59.39 76.94
84.54 9.09
65.33 22.29
91.38 30.49
46.84 23.19
43.28 82.43
87.53 82.93
13.52 37.33
80.52 74.49
94.92 80.92
45.36 24.45
90.59 38.66
11.24 51.14
46.76 45.32
37.01 84.38
2.17 54.65
32.11 8.95
85.97 31.77
89.81 69.31
41.91 97.07
72.33 31.82
99.51 49.25
78.47 97.19
86.33 56.94
89.22 76.44
13.92 17.08
61.77 62.24
51.21 38.77
75.89 18.95
7.76 60.30
39.70 14.66
74.24 57.92
88.92 23.24
15.95 83.69
5.93 85.38
49.76 54.41
