90
49.06 23.56
14.94 59.52
93.32 7.62
27.12 28.22
95.35 48.95
36.71 51.66
89.60 26.84
49.72 63.71
48.41 51.43
35.01 40.14
80.35 11.18
4.52 4.71
30.96 81.55
45.79 43.04
67.37 72.46
42.13 59.70
11.67 34.56
47.16 31.92
71.43 98.86
44.28 12.28
81.23 89.56
20.30 41.30
72.48 46.82
33.00 47.48
66.59 42.93
17.38 13.14
31.13 17.07
6.38 49.52
70.03 21.43
87.18 60.03
95.29 15.23
63.65 38.10
47.39 44.35
95.43 64.06
87.74 21.56
25.92 16.90
47.55 4.37
63.53 99.71
13.63 42.53
27.32 86.75
19.51 32.96
49.54 5.19
20.20 35.44
50.18 51.43
91.27 1.56
1.32 63.11
8.09 93.57
14.35 95.48
4.18 0.70
74.46 24.79
2.72 56.08
53.45 51.36
38.79 13.51
9.76 36.57
95.71 94.62
80.67 71.92
90.87 10.68
55.33 40.00
93.08 27.30
5.82 23.13
27.42 3.69
9.48 42.05
46.67 37.23
79.35 69.39
56.33 42.34
49.65 40.03
73.58 8.76
32.62 48.79
37.62 22.90
78.89 35.22
9.83 85.91
37.76 91.20
60.78 40.73
76.11 22.46
64.03 97.17
96.31 90.57
13.13 57.23
1.18 94.41
44.42 73.56
91.58 55.65
25.69 5.76
16.91 33.66
25.18 85.70
45.36 68.24
12.29 7.35
35.33 44.37
82.67 0.75
69.09 84.13
34.89 30.02
18.67 14.64
