90
32.86 51.02
87.28 60.84
31.77 55.56
77.62 48.58
33.81 45.36
17.46 78.88
85.72 69.19
27.94 46.90
50.82 89.54
11.43 5.79
78.49 23.62
12.32 28.37
65.05 30.64
80.73 24.54
70.07 42.41
64.78 90.65
69.93 30.37
79.92 85.48
68.38 8.17
20.64 23.50
15.24 57.44
47.69 30.30
48.92 89.17
69.21 64.50
25.45 88.33
16.32 72.34
15.94 51.80
66.65 21.78
62.75 50.82
40.74 36.88
77.07 41.50
44.17 11.90
64.98 42.25
74.29 28.56
77.75 46.17
71.58 18.68
80.73 64.71
81.38 74.54
58.33 64.94
80.31 61.82
95.47 70.84
8.83 15.84
54.51 99.25
30.02 51.78
6.53 66.77
50.93 33.91
39.23 60.13
35.31 49.48
99.26 96.63
71.98 69.09
3.10 72.66
85.35 6.71
49.68 64.62
27.24 72.06
86.85 64.16
72.17 31.65
36.98 33.96
28.69 38.38
65.40 98.82
81.20 32.83
27.87 86.00
41.52 13.16
36.66 29.39
49.28 16.44
25.55 49.90
34.08 97.02
23.68 22.61
53.36 58.73
71.88 57.96
43.20 15.49
7.95 20.56
63.51 98.51
42.68 36.40
42.12 56.62
52.45 76.96
77.00 79.18
10.24 53.84
57.21 96.41
75.53 19.28
28.84 76.90
41.42 97.18
1.42 5.50
93.20 6.47
63.26 56.75
54.81 33.19
0.09 62.09
37.30 14.76
57.32 13.28
39.23 80.03
93.67 27.02
