80
47.10 39.95
90.06 7.53
87.91 15.90
49.82 43.77
65.66 81.11
57.80 12.37
37.68 32.05
12.98 34.81
27.79 39.34
67.82 64.61
43.87 76.82
27.84 91.45
50.62 12.16
16.99 20.36
78.80 34.90
67.15 7.53
53.94 93.19
23.20 37.47
30.36 42.34
28.04 98.07
20.28 17.43
29.53 22.21
2.75 5.17
58.79 88.69
85.46 83.44
49.53 99.19
35.37 48.66
64.88 16.01
93.30 12.34
6.36 97.09
38.80 91.24
48.87 85.96
77.61 70.03
30.93 76.21
78.40 74.61
78.47 52.74
41.69 30.87
31.32 78.15
76.09 76.14
74.43 76.27
79.43 81.82
20.00 30.91
18.46 29.83
52.18 92.19
17.08 10.64
91.65 79.33
47.08 47.50
9.84 75.11
63.92 67.46
30.02 96.92
15.23 94.71
3.44 89.24
76.93 78.01
85.80 96.90
79.35 96.19
52.71 86.67
8.71 51.85
13.48 24.50
93.47 78.73
96.27 86.26
67.86 62.39
67.67 82.99
76.70 29.38
11.48 41.23
37.35 33.17
50.40 17.46
78.06 82.65
22.25 55.65
47.28 38.23
67.32 53.74
16.50 59.22
33.25 51.88
93.00 68.97
72.05 6.53
61.88 0.55
69.87 22.40
49.05 66.94
11.66 46.39
62.30 65.90
30.39 36.93
