50
4.23 70.44
78.23 77.61
86.23 44.93
2.04 33.92
49.89 72.22
58.46 61.90
20.38 84.82
6.75 87.74
19.03 49.13
83.97 98.99
68.43 10.08
41.95 36.78
87.44 13.53
58.39 87.70
59.91 91.50
98.51 92.51
66.52 47.08
34.08 25.98
90.41 5.65
39.53 96.68
81.58 9.64
49.83 78.63
51.82 98.74
81.35 58.18
19.59 54.88
9.11 26.62
45.52 98.48
68.36 68.13
16.10 26.56
81.44 74.93
40.67 80.78
51.69 16.99
2.49 65.92
61.17 98.11
1.48 73.07
71.50 13.41
72.09 15.43
15.48 74.71
13.60 16.31
22.37 46.71
97.80 78.42
68.27 59.39
69.92 4.42
6.02 99.90
12.01 98.57
58.80 55.48
1.10 12.21
12.05 91.00
5.46 10.52
23.10 62.52
