50
61.25 51.62
61.74 28.91
10.81 41.84
11.65 99.82
90.78 79.42
7.18 58.93
73.51 38.81
13.69 97.02
56.19 2.40
77.04 28.71
92.23 55.67
83.46 44.12
93.08 41.47
14.96 63.96
98.51 16.50
39.72 4.88
45.34 57.41
82.13 44.11
63.60 78.44
28.74 78.09
79.63 42.98
26.97 74.04
52.39 15.07
32.14 76.30
68.97 3.10
10.31 46.63
7.71 39.09
7.47 99.44
36.70 67.00
27.64 21.89
34.02 9.28
53.91 11.12
54.35 68.97
46.40 34.77
78.40 13.77
14.97 55.23
68.31 39.03
58.80 47.09
19.11 76.01
93.81 47.37
90.95 59.52
98.14 53.43
98.91 34.51
93.55 71.88
47.37 92.18
91.72 15.18
45.43 88.94
94.88 71.37
20.78 12.35
96.76 82.21
