60
7.04 70.53
61.42 89.80
62.81 49.02
25.51 63.27
40.39 3.95
83.01 92.05
46.70 22.39
22.76 72.43
66.17 34.05
28.46 39.41
94.85 1.07
41.31 33.78
26.50 22.00
20.33 46.56
78.77 67.31
16.67 54.38
48.42 10.93
62.39 92.21
40.13 25.46
39.95 59.78
80.67 4.48
24.41 17.85
31.34 53.94
81.94 91.82
82.64 38.90
67.79 0.41
33.90 50.38
94.34 35.39
40.90 30.20
5.81 56.22
17.49 66.14
88.98 57.26
17.09 18.07
58.07 53.27
44.15 57.37
24.83 91.19
71.80 49.78
11.24 2.60
56.87 59.85
49.98 66.91
2.94 75.71
81.22 16.71
1.25 49.32
94.23 62.85
80.33 95.92
14.48 61.78
26.11 18.63
49.83 14.34
70.20 73.43
81.10 27.65
26.64 6.27
46.70 43.90
42.50 80.34
27.14 16.56
20.77 43.19
59.62 8.47
9.17 37.24
95.46 85.89
75.96 28.99
44.21 79.00
