60
34.29 17.80
59.15 88.87
43.71 94.58
98.73 47.06
94.10 80.41
91.53 39.59
3.28 51.14
9.55 85.54
40.28 10.92
9.38 52.86
34.55 6.09
4.19 16.65
21.33 40.46
76.19 58.00
60.14 33.44
26.01 12.65
29.56 39.54
31.85 32.06
6.57 86.91
74.62 11.92
73.05 98.09
5.28 19.37
88.13 48.45
7.10 71.76
87.59 47.45
95.91 12.39
76.24 85.94
22.64 62.99
7.27 33.88
36.72 59.45
55.62 40.64
54.54 77.23
32.48 21.77
38.69 4.18
91.82 93.29
14.47 35.08
15.65 35.45
15.84 36.79
71.80 8.41
53.18 13.72
65.17 82.11
80.77 98.58
28.89 56.74
86.10 13.33
21.41 50.91
73.74 6.58
22.71 79.96
73.21 90.44
13.07 17.50
21.61 80.99
52.21 66.47
37.75 48.89
89.95 78.98
46.40 39.57
28.91 1.19
30.49 17.14
84.31 51.96
32.50 67.93
25.60 75.63
43.05 83.45
