60
24.96 7.57
29.88 22.10
62.62 21.55
38.24 56.63
44.47 31.89
99.45 41.76
32.65 94.60
14.12 46.15
26.55 71.88
1.16 58.22
98.44 50.14
73.27 36.93
52.19 35.38
43.73 80.78
13.77 32.80
53.32 32.31
77.25 7.59
52.08 97.54
70.52 26.17
64.50 39.89
21.65 49.48
36.17 41.02
70.08 15.77
64.85 64.52
54.08 12.06
30.70 20.91
7.45 61.20
91.10 92.28
22.18 2.83
27.38 45.11
38.59 67.36
78.24 51.92
40.42 56.70
53.76 30.83
79.56 69.61
7.50 43.10
6.75 82.72
4.59 91.22
42.60 63.46
42.32 22.77
97.50 18.84
58.34 85.56
36.12 27.58
40.32 75.98
51.12 72.94
92.52 34.99
43.83 11.30
49.60 96.14
27.93 38.79
29.61 17.05
14.66 98.02
93.59 18.55
83.55 54.79
12.83 98.43
82.19 2.21
15.71 36.72
62.53 76.32
80.38 44.40
6.36 48.63
51.69 49.36
