100
4.13 32.21
26.05 69.14
77.27 77.26
23.92 35.34
55.10 80.19
71.11 32.32
11.75 80.52
34.75 31.97
47.14 17.15
74.15 70.03
13.02 39.08
9.52 5.69
68.38 8.51
2.50 83.92
49.05 46.41
92.63 94.05
52.04 52.70
10.16 84.95
26.57 48.34
97.15 86.21
3.99 47.86
66.94 82.71
71.08 74.47
11.75 35.00
41.80 39.06
34.50 55.17
5.97 29.34
21.75 12.16
29.87 66.24
7.83 21.78
72.53 27.39
46.86 78.06
20.91 15.38
56.46 91.39
51.39 63.59
94.53 14.26
95.71 62.39
31.83 84.32
16.98 13.27
67.66 5.57
80.53 64.17
63.59 56.95
95.33 58.25
52.61 35.59
24.74 90.58
35.87 2.36
0.03 78.27
70.18 73.08
93.50 10.83
64.52 47.58
37.34 1.03
93.42 67.57
9.31 7.79
1.92 41.70
8.76 44.13
17.51 20.38
56.52 26.54
98.43 63.71
47.09 33.99
95.64 39.37
12.37 7.31
42.71 87.16
77.63 70.50
2.21 69.03
28.91 62.52
84.53 29.16
34.48 84.80
31.95 38.47
6.45 53.73
53.10 81.46
9.34 64.62
13.67 14.09
40.22 30.53
66.79 63.90
6.38 23.61
90.60 66.19
91.40 35.70
42.24 75.61
91.93 37.89
53.32 60.85
12.39 21.92
38.60 10.60
20.10 0.22
95.08 38.41
19.76 15.69
69.46 48.16
3.31 56.65
44.56 58.88
9.16 99.49
55.48 44.38
92.57 74.42
34.70 72.12
96.86 5.35
44.45 26.99
53.83 75.01
30.79 67.37
53.83 1.43
54.87 33.84
12.63 76.80
18.05 67.70
