80
34.54 19.86
25.01 10.57
14.15 52.22
32.71 55.07
83.59 61.43
90.45 27.02
40.62 62.25
38.54 27.14
71.84 93.82
11.57 94.84
25.82 94.99
51.18 74.23
98.24 18.16
76.20 75.51
36.41 98.43
27.05 80.97
96.24 70.88
59.21 21.26
83.03 49.47
40.98 50.07
26.57 11.37
3.58 73.84
84.28 49.90
8.31 14.63
16.40 84.54
78.26 84.79
17.05 98.56
61.37 51.94
62.48 82.05
63.95 53.04
46.89 23.53
79.22 26.44
72.38 3.70
48.95 31.52
27.48 53.32
97.61 61.15
97.30 92.58
49.59 61.94
17.44 81.33
14.41 57.74
11.58 89.87
49.99 3.97
91.94 4.82
72.18 48.46
95.93 83.90
48.51 10.38
42.16 41.72
19.83 26.72
63.61 55.00
0.38 91.93
21.00 67.57
87.81 2.55
1.88 32.24
6.58 45.12
70.41 35.91
16.89 95.67
29.45 20.96
16.93 79.32
45.06 76.66
58.60 42.57
48.26 9.28
49.09 69.50
81.81 75.41
25.26 77.41
10.16 70.11
61.05 37.48
48.97 5.83
8.51 22.53
38.70 9.31
25.81 9.94
76.79 96.58
34.15 91.61
25.92 69.18
42.88 73.43
2.94 96.01
83.89 89.33
73.79 78.30
73.14 64.55
19.63 92.46
27.04 88.09
