50
9.12 68.58
42.30 99.15
44.18 6.13
47.56 74.72
99.77 40.77
42.81 6.87
71.29 52.40
42.46 35.01
16.89 85.66
60.25 79.12
25.81 80.15
78.59 69.49
36.49 75.24
41.05 63.37
57.79 61.78
31.92 85.78
86.67 31.08
74.16 60.48
18.13 41.91
3.41 60.96
52.73 29.01
73.85 86.91
20.79 93.24
72.78 44.18
35.78 51.72
95.27 31.13
87.22 24.68
91.76 60.09
33.76 31.82
92.11 63.78
66.10 40.60
42.43 46.18
37.63 10.65
37.26 82.37
43.06 67.98
58.44 56.94
35.83 76.06
38.63 35.07
25.11 47.98
36.02 46.60
60.32 86.37
29.40 97.56
79.32 11.62
33.09 26.16
30.00 86.48
70.96 0.22
21.83 7.79
17.65 70.87
93.51 96.10
53.97 10.31
