80
11.10 4.03
81.81 96.86
12.83 83.26
82.02 32.37
36.54 68.24
59.90 3.22
75.74 24.77
93.25 28.96
27.31 21.91
15.09 89.62
44.72 34.34
49.09 44.52
94.75 27.09
79.70 36.01
29.78 21.50
10.29 57.80
27.19 70.09
7.52 18.81
27.24 72.80
47.08 10.02
15.26 88.13
64.79 52.83
34.01 85.98
62.88 62.21
6.11 85.95
86.15 28.73
36.72 43.08
15.04 41.20
95.49 33.69
96.50 71.58
12.79 20.87
90.94 75.95
40.70 37.84
33.92 33.76
14.46 33.00
8.91 43.99
22.28 64.98
42.63 66.36
65.38 35.68
51.87 31.13
13.49 47.47
42.44 33.06
54.43 87.35
28.54 13.32
49.68 79.23
36.29 4.20
68.63 77.25
25.35 41.58
87.00 3.69
93.84 21.16
87.99 73.01
69.93 38.40
67.94 23.56
48.30 31.32
48.59 89.82
88.40 16.82
62.28 54.68
26.80 52.91
33.73 17.08
77.07 79.90
67.44 13.70
53.09 92.30
60.48 58.36
51.31 61.76
92.37 18.01
87.68 62.33
21.46 5.24
34.06 66.19
44.37 97.68
1.13 13.88
48.58 34.93
86.73 8.31
41.13 16.13
27.02 26.27
42.01 23.43
83.08 21.86
80.27 83.77
81.42 61.46
58.10 67.44
62.30 70.66
