80
38.21 97.70
77.16 41.92
92.31 3.18
32.45 28.09
59.10 85.66
50.22 26.69
14.40 21.97
73.41 38.82
41.25 81.14
33.13 57.25
72.45 91.66
72.86 71.75
76.79 92.98
91.03 76.61
20.48 24.09
98.77 56.26
24.82 79.71
40.47 40.07
73.97 70.73
54.41 4.84
42.46 11.79
23.94 94.12
56.61 31.11
35.90 39.03
70.88 12.17
50.77 72.96
13.74 93.51
66.15 7.50
47.82 77.61
10.46 1.28
69.20 90.24
27.12 2.71
46.84 76.62
26.15 90.13
60.07 2.84
56.59 89.34
8.85 56.22
30.98 32.49
75.54 29.52
93.26 97.71
38.65 48.57
89.67 97.55
38.65 39.76
81.63 50.96
22.62 52.22
27.70 24.72
69.17 69.19
27.11 22.73
0.74 34.04
29.95 62.84
8.49 9.75
63.66 28.18
36.94 27.38
53.15 15.54
0.83 16.65
3.93 42.09
48.78 59.50
1.46 74.62
13.28 10.79
83.27 47.78
85.90 62.19
64.03 86.11
67.68 50.25
75.17 5.02
80.51 47.44
55.64 71.52
41.61 55.43
97.78 63.96
88.26 95.89
37.36 42.94
74.06 2.64
4.46 46.62
51.43 61.64
60.01 58.58
9.21 2.15
35.67 41.17
60.12 55.45
40.40 33.44
54.60 92.50
69.47 8.22
